Time,w1,w2,PE
88.43999,0.1080844,0.1091896,-117.7349
88.46,0.1056077,0.1061536,-117.5642
88.48,0.1030377,0.1029512,-117.3791
88.5,0.1003346,0.09959557,-117.1812
88.52,0.09751165,0.09610017,-116.9724
88.54,0.09458217,0.09244499,-116.7543
88.56,0.09151953,0.08866329,-116.5292
88.58,0.08836369,0.08474845,-116.2986
88.6,0.08510131,0.08071376,-116.0644
88.62,0.08175905,0.07655257,-115.8286
88.64,0.07829694,0.07229151,-115.5928
88.66,0.07478157,0.06791727,-115.3591
88.68,0.07115967,0.06344981,-115.129
88.7,0.06747119,0.05887584,-114.9043
88.72,0.06370281,0.05422862,-114.6865
88.74,0.05986786,0.04948154,-114.4775
88.75999,0.05597965,0.04466787,-114.2785
88.78,0.05201154,0.03978763,-114.0911
88.8,0.0480168,0.03485412,-113.9164
88.82,0.04399543,0.02983406,-113.7556
88.84,0.03992079,0.02480069,-113.6099
88.86,0.03579289,0.01968742,-113.4803
88.88,0.03163835,0.01456083,-113.3677
88.9,0.02745719,0.009400959,-113.2729
88.92,0.02327603,0.004221111,-113.1965
88.93999,0.01909487,-0.0009720539,-113.1388
88.96,0.01488707,-0.006171876,-113.1004
88.98,0.01069259,-0.01136504,-113.0814
89.02,0.002343582,-0.02172474,-113.102
89.04,-0.001824265,-0.02690459,-113.1413
89.06,-0.005965481,-0.0320578,-113.1998
89.07999,-0.01008007,-0.03716442,-113.277
89.1,-0.0141547,-0.04222442,-113.3725
89.12,-0.01821602,-0.04723782,-113.4852
89.14,-0.02222408,-0.05220462,-113.6149
89.16,-0.02617887,-0.05709818,-113.7603
89.18,-0.03006709,-0.0619185,-113.9206
89.2,-0.03391536,-0.06665893,-114.0945
89.22,-0.03771036,-0.07133943,-114.2809
89.24,-0.04141216,-0.07592673,-114.4786
89.25999,-0.04504737,-0.08042747,-114.6861
89.28,-0.04860269,-0.084835,-114.902
89.3,-0.0520648,-0.08912935,-115.1247
89.32,-0.05544702,-0.0932972,-115.3527
89.34,-0.05874934,-0.09737183,-115.5843
89.36,-0.0619185,-0.1013133,-115.8179
89.38,-0.06498113,-0.1051283,-116.0517
89.4,-0.06795056,-0.1087968,-116.2839
89.42,-0.07081345,-0.1123321,-116.5129
89.43999,-0.07356983,-0.1157343,-116.7369
89.46,-0.07617973,-0.1190034,-116.9541
89.48,-0.0786831,-0.1220993,-117.1629
89.5,-0.08105331,-0.1250354,-117.3615
89.52,-0.08329037,-0.1277985,-117.5485
89.54,-0.08538095,-0.1304283,-117.7219
89.56,-0.087365,-0.1328784,-117.8805
89.57999,-0.08920258,-0.1351621,-118.0228
89.6,-0.09088038,-0.1372726,-118.1474
89.62,-0.09243833,-0.1392034,-118.253
89.64,-0.09382317,-0.1409478,-118.3385
89.66,-0.09508817,-0.1425324,-118.4028
89.68,-0.09619338,-0.1438973,-118.4448
89.7,-0.09712549,-0.1451157,-118.4639
89.72,-0.09793776,-0.1461277,-118.4593
89.74,-0.09859022,-0.1469732,-118.4304
89.75999,-0.09909623,-0.1475724,-118.3768
89.78,-0.09944244,-0.1480318,-118.2982
89.8,-0.09960223,-0.1482782,-118.1944
89.82,-0.09965549,-0.1483181,-118.0655
89.84,-0.09953565,-0.1481983,-117.9117
89.86,-0.09925602,-0.1479053,-117.733
89.88,-0.0988166,-0.1473927,-117.5301
89.9,-0.0982307,-0.1467002,-117.3034
89.92,-0.09749833,-0.1458214,-117.0537
89.93999,-0.09661949,-0.1447495,-116.7818
89.96,-0.09558085,-0.1435111,-116.4887
89.98,-0.09439575,-0.1420863,-116.1755
90.02,-0.09161275,-0.1387041,-115.4935
90.04,-0.09002817,-0.13677,-115.1274
90.06,-0.08829711,-0.1346561,-114.7466
90.07999,-0.08641958,-0.1323658,-114.3527
90.1,-0.08443553,-0.1299123,-113.9472
90.12,-0.082305,-0.1273124,-113.532
90.14,-0.08005463,-0.1245594,-113.1088
90.16,-0.07768441,-0.1216499,-112.6795
90.18,-0.07520767,-0.1185806,-112.2458
90.2,-0.07261109,-0.1153781,-111.8097
90.22,-0.0699213,-0.1120492,-111.3731
90.24,-0.06712498,-0.108607,-110.9378
90.25999,-0.06423545,-0.1050184,-110.5057
90.28,-0.06123939,-0.10131,-110.0787
90.3,-0.05816344,-0.097495,-109.6586
90.32,-0.05499428,-0.09356684,-109.2473
90.34,-0.05173191,-0.08953215,-108.8465
90.36,-0.04840295,-0.08540758,-108.458
90.38,-0.04500743,-0.08117648,-108.0834
90.4,-0.041532,-0.07686549,-107.7244
90.42,-0.03800331,-0.07248459,-107.3825
90.43999,-0.03442136,-0.06802712,-107.0591
90.46,-0.0307462,-0.06348643,-106.7555
90.48,-0.02705772,-0.05888915,-106.4732
90.5,-0.02334261,-0.05423195,-106.2133
90.52,-0.01956092,-0.04952481,-105.9769
90.54,-0.01569934,-0.04475775,-105.7649
90.56,-0.01186438,-0.03997072,-105.5784
90.57999,-0.0080028,-0.03513708,-105.4181
90.6,-0.004114584,-0.0302635,-105.2846
90.62,-0.0001997371,-0.02538325,-105.1785
90.64,0.003728426,-0.02047638,-105.1003
90.66,0.007643273,-0.01556618,-105.0502
90.68,0.01157144,-0.01065264,-105.0285
90.7,0.0154996,-0.005752428,-105.0352
90.72,0.01942776,-0.0008522116,-105.0703
90.74,0.02334261,0.004048005,-105.1337
90.75999,0.02723082,0.008914933,-105.2252
90.78,0.03111904,0.01374524,-105.3442
90.8,0.03494067,0.01853227,-105.4904
90.82,0.03877563,0.02330599,-105.663
90.84,0.042544,0.02801313,-105.8614
90.86,0.04628574,0.03268032,-106.0846
90.88,0.04997422,0.03729092,-106.3319
90.9,0.05362275,0.04184825,-106.602
90.92,0.05724465,0.04631903,-106.894
90.93999,0.06078665,0.05074654,-107.2065
90.96,0.06428871,0.05509082,-107.5384
90.98,0.06769755,0.0593319,-107.8882
91.02,0.0743022,0.06752446,-108.6352
91.04,0.07747136,0.07147259,-109.0292
91.06,0.08057395,0.07529756,-109.4347
91.07999,0.08357,0.07901932,-109.8498
91.1,0.08649947,0.08263124,-110.2727
91.12,0.08932243,0.08610999,-110.7019
91.14,0.09202553,0.08945226,-111.1353
91.16,0.09463543,0.09269132,-111.571
91.18,0.09715212,0.0957806,-112.0073
91.2,0.09953565,0.09874003,-112.4424
91.22,0.101786,0.1015563,-112.8742
91.24,0.1039432,0.1042128,-113.301
91.25999,0.1059672,0.1067195,-113.721
91.28,0.1078847,0.1090764,-114.1325
91.3,0.1096557,0.1112702,-114.5336
91.32,0.1113068,0.1132809,-114.9228
91.34,0.1128248,0.1151185,-115.2984
91.36,0.1141964,0.1167963,-115.6589
91.38,0.115448,0.1183209,-116.003
91.4,0.1165399,0.1196625,-116.3292
91.42,0.1174987,0.1208376,-116.6363
91.43999,0.1183109,0.121813,-116.9232
91.46,0.11899,0.1226319,-117.1888
91.48,0.119496,0.1232578,-117.4324
91.5,0.1198822,0.1236839,-117.653
91.52,0.1200953,0.1239435,-117.8501
91.54,0.1201752,0.1240101,-118.0231
91.56,0.1200953,0.1238836,-118.1717
91.57999,0.1198689,0.1236173,-118.2956
91.6,0.1194694,0.1231446,-118.3947
91.62,0.1189501,0.1224854,-118.4691
91.64,0.1182843,0.1216133,-118.519
91.66,0.117472,0.1205746,-118.5446
91.68,0.1165133,0.1193496,-118.5465
91.7,0.1153948,0.117978,-118.5252
91.72,0.1141298,0.1164001,-118.4813
91.74,0.1127183,0.1146557,-118.4159
91.75999,0.1112003,0.1127516,-118.3297
91.78,0.1095491,0.110701,-118.224
91.8,0.1077382,0.1084572,-118.0995
91.82,0.1057941,0.1060671,-117.958
91.84,0.1037568,0.1035171,-117.8005
91.86,0.101573,0.100814,-117.6284
91.88,0.09928265,0.09794441,-117.4432
91.9,0.09685917,0.09492172,-117.2465
91.92,0.09432917,0.09178585,-117.0398
91.93999,0.09170596,0.08851682,-116.8247
91.96,0.08894958,0.085088,-116.6029
91.98,0.0861,0.08153934,-116.3759
92.02,0.08009458,0.07410246,-115.9135
92.04,0.07699199,0.0702209,-115.6811
92.06,0.07375625,0.06621285,-115.4504
92.07999,0.07046725,0.06212489,-115.2226
92.1,0.06709835,0.05792376,-114.9995
92.12,0.0636895,0.05362941,-114.7825
92.14,0.06018744,0.04926182,-114.5729
92.16,0.05661881,0.04480769,-114.3724
92.18,0.05301023,0.04030029,-114.1822
92.2,0.04933506,0.03574628,-114.0034
92.22,0.04561995,0.03111238,-113.837
92.24,0.04186489,0.02639859,-113.6845
92.25999,0.03805657,0.0216515,-113.5467
92.28,0.03422162,0.01687778,-113.4244
92.3,0.03036004,0.01210407,-113.3183
92.32,0.02648514,0.007257114,-113.2292
92.34,0.02261024,0.002450108,-113.1576
92.36,0.01870871,-0.002416819,-113.1039
92.38,0.01480718,-0.007290404,-113.0683
92.4,0.01089233,-0.01217065,-113.0511
92.42,0.006977482,-0.01702426,-113.0525
92.43999,0.003102583,-0.02188453,-113.0726
92.46,-0.0007590009,-0.02669819,-113.1108
92.48,-0.004620585,-0.0315052,-113.1671
92.5,-0.008428905,-0.03628557,-113.2411
92.52,-0.01225054,-0.041026,-113.3323
92.54,-0.0160056,-0.04568653,-113.4403
92.56,-0.01973403,-0.05035372,-113.5641
92.57999,-0.02338256,-0.05493436,-113.7032
92.6,-0.02703109,-0.05944842,-113.8564
92.62,-0.03059972,-0.06388924,-114.0231
92.64,-0.03408846,-0.06828345,-114.2019
92.66,-0.03755057,-0.07257114,-114.3917
92.68,-0.04093279,-0.07675897,-114.5915
92.7,-0.04422179,-0.08087355,-114.7997
92.72,-0.04745753,-0.08490824,-115.0151
92.74,-0.05058675,-0.0887898,-115.2363
92.75999,-0.0536627,-0.09257814,-115.4619
92.78,-0.05660549,-0.09627328,-115.6902
92.8,-0.05945507,-0.09982194,-115.9198
92.82,-0.06221145,-0.1032574,-116.1491
92.84,-0.0648746,-0.1065864,-116.3766
92.86,-0.06741793,-0.1097688,-116.6008
92.88,-0.06985472,-0.1127982,-116.8201
92.9,-0.07218499,-0.1156744,-117.0329
92.92,-0.07436877,-0.1184374,-117.2378
92.93999,-0.07644604,-0.1210473,-117.4333
92.96,-0.07839015,-0.1234974,-117.6179
92.98,-0.08021442,-0.1258011,-117.7903
93.02,-0.08350342,-0.129889,-118.0934
93.04,-0.08492821,-0.1316734,-118.2215
93.06,-0.08623316,-0.1332846,-118.3327
93.07999,-0.08737832,-0.134716,-118.4258
93.1,-0.08840363,-0.1359877,-118.5001
93.12,-0.08928248,-0.1370796,-118.5547
93.14,-0.09004148,-0.1380117,-118.589
93.16,-0.09062738,-0.1387374,-118.6024
93.18,-0.0910668,-0.1393299,-118.5945
93.2,-0.09138638,-0.1397294,-118.565
93.22,-0.09155948,-0.1399624,-118.5136
93.24,-0.09158611,-0.1399691,-118.4404
93.25999,-0.09145296,-0.1398226,-118.3453
93.28,-0.09119996,-0.1395097,-118.2286
93.3,-0.09076054,-0.1390037,-118.0906
93.32,-0.09020127,-0.1383246,-117.9317
93.34,-0.08952217,-0.1374657,-117.7525
93.36,-0.08868327,-0.1364304,-117.5537
93.38,-0.08771122,-0.135212,-117.336
93.4,-0.086606,-0.1338505,-117.1004
93.42,-0.08536763,-0.1323158,-116.8477
93.43999,-0.08396947,-0.1306048,-116.5793
93.46,-0.08246478,-0.1287272,-116.2961
93.48,-0.08082695,-0.1267199,-115.9996
93.5,-0.07906926,-0.1245261,-115.691
93.52,-0.07717841,-0.1221958,-115.3718
93.54,-0.07516772,-0.1197158,-115.0433
93.56,-0.07307714,-0.1170759,-114.7073
93.57999,-0.0708534,-0.1143029,-114.3651
93.6,-0.06852314,-0.1113967,-114.0184
93.62,-0.06608634,-0.1083441,-113.6688
93.64,-0.06354303,-0.1051949,-113.318
93.66,-0.06089318,-0.1019125,-112.9675
93.68,-0.05817676,-0.09852032,-112.6191
93.7,-0.05536712,-0.09500828,-112.2742
93.72,-0.05246428,-0.09137639,-111.9346
93.74,-0.04946822,-0.08764797,-111.6017
93.75999,-0.04640558,-0.08379304,-111.2773
93.78,-0.04327637,-0.07989151,-110.9628
93.8,-0.04006726,-0.07588345,-110.6595
93.82,-0.03676494,-0.07176886,-110.369
93.84,-0.03343599,-0.06761101,-110.0928
93.86,-0.03005377,-0.06336659,-109.8318
93.88,-0.0266183,-0.05907224,-109.5875
93.9,-0.02311624,-0.05469467,-109.3607
93.92,-0.01958755,-0.05028381,-109.1528
93.93999,-0.0160056,-0.0458097,-108.9645
93.96,-0.01243696,-0.04129564,-108.7968
93.98,-0.008775116,-0.03675828,-108.6503
94.02,-0.001451423,-0.02758369,-108.424
94.04,0.00222374,-0.02295978,-108.3451
94.06,0.005925534,-0.01833919,-108.2894
94.07999,0.009600696,-0.01369198,-108.2574
94.1,0.01331581,-0.009038104,-108.249
94.12,0.01700429,-0.004397545,-108.2645
94.14,0.02069276,0.0002197108,-108.3036
94.16,0.02438124,0.004840295,-108.3662
94.18,0.02802977,0.00943092,-108.4522
94.2,0.03165167,0.01397161,-108.5609
94.22,0.03527357,0.0185123,-108.6919
94.24,0.03881558,0.02300638,-108.8447
94.25999,0.04234426,0.02743722,-109.0185
94.28,0.04585963,0.03181146,-109.2124
94.3,0.04932174,0.03613244,-109.4258
94.32,0.05273059,0.0404168,-109.6575
94.34,0.05608618,0.04461461,-109.9066
94.36,0.05936186,0.04875582,-110.1719
94.38,0.0625976,0.05280383,-110.4522
94.4,0.06576677,0.05676195,-110.7461
94.42,0.06884272,0.06063019,-111.0524
94.43999,0.07187872,0.06443185,-111.3695
94.46,0.07482152,0.06810369,-111.6962
94.48,0.07768441,0.071669,-112.0308
94.5,0.08044078,0.07511446,-112.3718
94.52,0.08311726,0.0784767,-112.7176
94.54,0.08570053,0.08169913,-113.0666
94.56,0.08819059,0.0847884,-113.4172
94.57999,0.09057412,0.08777113,-113.7678
94.6,0.09286443,0.09062405,-114.1167
94.62,0.0950349,0.09333381,-114.4624
94.64,0.09711217,0.09590376,-114.8034
94.66,0.09904297,0.09833723,-115.1379
94.68,0.1008672,0.1006076,-115.4644
94.7,0.1025717,0.1027348,-115.7816
94.72,0.1041429,0.1047055,-116.0879
94.74,0.1055943,0.1065264,-116.3819
94.75999,0.1069259,0.1081876,-116.6624
94.78,0.1081377,0.1096856,-116.9282
94.8,0.1091896,0.1110139,-117.1781
94.82,0.1101217,0.112169,-117.411
94.84,0.110934,0.1131477,-117.6259
94.86,0.1115865,0.11397,-117.822
94.88,0.1120791,0.1146324,-117.9986
94.9,0.1124786,0.1151085,-118.155
94.92,0.1127316,0.1154014,-118.2907
94.93999,0.1128381,0.1155313,-118.4052
94.96,0.1127982,0.1155013,-118.4983
94.98,0.1126251,0.1152916,-118.5698
95.02,0.1118794,0.1143395,-118.648
95.04,0.1112802,0.1136071,-118.6549
95.06,0.1105611,0.1127116,-118.6407
95.07999,0.1097222,0.111653,-118.6059
95.1,0.1087369,0.1104113,-118.551
95.12,0.107605,0.1090232,-118.4766
95.14,0.1063533,0.1074619,-118.3835
95.16,0.1049552,0.1057242,-118.2726
95.18,0.1034372,0.10383,-118.1447
95.2,0.101786,0.1017927,-118.001
95.22,0.1000283,0.09960889,-117.8426
95.24,0.09816413,0.09727196,-117.6706
95.25999,0.09618007,0.09478857,-117.4863
95.28,0.09407617,0.09217201,-117.291
95.3,0.09185243,0.08942229,-117.0861
95.32,0.0895488,0.08653942,-116.8729
95.34,0.08712532,0.08351008,-116.6529
95.36,0.08460863,0.08036089,-116.4276
95.38,0.0819721,0.0770852,-116.1984
95.4,0.07924236,0.07372296,-115.9668
95.42,0.07643273,0.07020093,-115.7344
95.43999,0.07355651,0.066599,-115.5025
95.46,0.07057377,0.06289055,-115.2727
95.48,0.06753777,0.0591022,-115.0463
95.5,0.06442187,0.05522065,-114.8249
95.52,0.06125271,0.05125254,-114.6095
95.54,0.05801697,0.04719122,-114.4017
95.56,0.05468801,0.04306332,-114.2026
95.57999,0.05131912,0.03885552,-114.0136
95.6,0.04791027,0.03459447,-113.8356
95.62,0.04447479,0.03030012,-113.6697
95.64,0.04095942,0.02593919,-113.517
95.66,0.03743073,0.02153832,-113.3782
95.68,0.03387541,0.01710415,-113.2541
95.7,0.03029346,0.01265002,-113.1455
95.72,0.02669819,0.008169247,-113.0529
95.74,0.02308961,0.003621899,-112.9769
95.75999,0.01945439,-0.0009054748,-112.918
95.78,0.01581918,-0.005466138,-112.8763
95.8,0.01218396,-0.01003346,-112.8522
95.82,0.008535432,-0.01456749,-112.846
95.84,0.004913533,-0.01910152,-112.8574
95.86,0.001304949,-0.02362224,-112.8863
95.88,-0.002277003,-0.02810967,-112.9327
95.9,-0.005858955,-0.03259043,-112.9962
95.92,-0.009400959,-0.03705123,-113.0765
95.93999,-0.01290302,-0.04143213,-113.173
95.96,-0.01637844,-0.04580637,-113.2852
95.98,-0.01981392,-0.05010738,-113.4124
96.02,-0.02655172,-0.05852963,-113.7088
96.04,-0.02984072,-0.06262424,-113.8762
96.06,-0.03308978,-0.06665893,-114.0551
96.07999,-0.03627226,-0.07063369,-114.2444
96.1,-0.03936152,-0.07450859,-114.4432
96.12,-0.04238421,-0.07828362,-114.65
96.14,-0.045327,-0.0819721,-114.8637
96.16,-0.04820322,-0.0855474,-115.083
96.18,-0.05099954,-0.08902948,-115.3067
96.2,-0.05371596,-0.0924117,-115.5333
96.22,-0.05632586,-0.09567407,-115.7615
96.24,-0.05885586,-0.09882326,-115.99
96.25999,-0.06127934,-0.101826,-116.2173
96.28,-0.06358297,-0.1047022,-116.442
96.3,-0.06580672,-0.1074519,-116.6628
96.32,-0.06791061,-0.1100685,-116.8782
96.34,-0.06989466,-0.1125851,-117.087
96.36,-0.07175888,-0.1149221,-117.2879
96.38,-0.07352988,-0.1171192,-117.4796
96.4,-0.07515441,-0.1191532,-117.6608
96.42,-0.07667241,-0.1210573,-117.8304
96.43999,-0.07807057,-0.1227984,-117.9873
96.46,-0.07933557,-0.1243763,-118.1304
96.48,-0.08048073,-0.1257977,-118.2589
96.5,-0.08149274,-0.1270827,-118.3719
96.52,-0.08237158,-0.1281846,-118.4685
96.54,-0.08313058,-0.1291267,-118.5481
96.56,-0.0837431,-0.129899,-118.61
96.57999,-0.08423579,-0.1305016,-118.6539
96.6,-0.08456869,-0.1309343,-118.6792
96.62,-0.08479505,-0.1312073,-118.6858
96.64,-0.08490158,-0.1312972,-118.6733
96.66,-0.08484831,-0.1312373,-118.6419
96.68,-0.08467521,-0.1309876,-118.5914
96.7,-0.08435563,-0.1306014,-118.5221
96.72,-0.08388958,-0.1300388,-118.4342
96.74,-0.08330368,-0.1292998,-118.3281
96.75999,-0.08259795,-0.1283844,-118.2043
96.78,-0.08174574,-0.1273257,-118.0633
96.8,-0.08077368,-0.1261107,-117.9059
96.82,-0.07966847,-0.1247292,-117.7327
96.84,-0.07844342,-0.1231912,-117.5446
96.86,-0.07709852,-0.1215034,-117.3426
96.88,-0.07562046,-0.1196558,-117.1277
96.9,-0.07403588,-0.1176784,-116.901
96.92,-0.07233146,-0.1155446,-116.6636
96.93999,-0.07050719,-0.1132776,-116.4168
96.96,-0.06858972,-0.1108774,-116.1617
96.98,-0.06656571,-0.1083307,-115.8998
97.02,-0.06214487,-0.102818,-115.3606
97.04,-0.0598146,-0.09989851,-115.0862
97.06,-0.05740444,-0.0968625,-114.8105
97.07999,-0.05487444,-0.09368668,-114.5347
97.1,-0.05226454,-0.09043097,-114.2603
97.12,-0.04956143,-0.08705208,-113.9888
97.14,-0.04677843,-0.08358332,-113.7216
97.16,-0.04392884,-0.08000136,-113.4599
97.18,-0.04099937,-0.07632953,-113.2051
97.2,-0.03800331,-0.07257114,-112.9586
97.22,-0.03492736,-0.06876615,-112.7216
97.24,-0.03181146,-0.06485464,-112.4952
97.25999,-0.0286423,-0.06089318,-112.2806
97.28,-0.02544651,-0.05684518,-112.0789
97.3,-0.02218413,-0.05276721,-111.891
97.32,-0.01888181,-0.04861268,-111.7178
97.34,-0.01552623,-0.04439823,-111.5603
97.36,-0.01218396,-0.04015714,-111.4194
97.38,-0.008775116,-0.03584615,-111.2954
97.4,-0.005352954,-0.03154847,-111.1893
97.42,-0.00190416,-0.02721751,-111.1015
97.43999,0.001571265,-0.02286324,-111.0323
97.46,0.005033375,-0.01850231,-110.9823
97.48,0.008535432,-0.01412474,-110.9515
97.5,0.01201086,-0.009750499,-110.9401
97.52,0.01547297,-0.005376257,-110.9483
97.54,0.01894839,-0.00101533,-110.9758
97.56,0.02238387,0.003338938,-111.0227
97.57999,0.02583266,0.007676562,-111.0886
97.6,0.02925483,0.01196758,-111.1732
97.62,0.03263704,0.01624528,-111.2762
97.64,0.03601925,0.02048304,-111.397
97.66,0.03934821,0.02467752,-111.5349
97.68,0.04263721,0.02881873,-111.6895
97.7,0.04589958,0.0328967,-111.8597
97.72,0.04909538,0.03693805,-112.0448
97.74,0.05225122,0.04088285,-112.244
97.75999,0.05536712,0.04479104,-112.456
97.78,0.05840313,0.04862599,-112.6801
97.8,0.06138587,0.05236774,-112.9149
97.82,0.06430203,0.05603957,-113.1594
97.84,0.06716493,0.05960488,-113.4124
97.86,0.06994793,0.0630803,-113.6725
97.88,0.07266435,0.06645253,-113.9384
97.9,0.07524762,0.06972822,-114.2089
97.92,0.07775099,0.07288407,-114.4825
97.93999,0.08018778,0.07593006,-114.7577
97.96,0.08251805,0.07886286,-115.0333
97.98,0.08475511,0.08166251,-115.3078
98.02,0.08893627,0.08686899,-115.8479
98.04,0.09086706,0.08928248,-116.1108
98.06,0.09269132,0.09155282,-116.3672
98.07999,0.09438244,0.09370333,-116.6156
98.1,0.09599365,0.09572733,-116.855
98.12,0.09745838,0.09758821,-117.0842
98.14,0.09882991,0.09930928,-117.3018
98.16,0.1000683,0.1008739,-117.5069
98.18,0.1011735,0.102282,-117.6985
98.2,0.1021722,0.1035404,-117.8755
98.22,0.103051,0.1046356,-118.0372
98.24,0.1037967,0.1055644,-118.1827
98.25999,0.1044092,0.10634,-118.3113
98.28,0.1049019,0.1069659,-118.4226
98.3,0.1052215,0.1074319,-118.5158
98.32,0.1054346,0.1077349,-118.5908
98.34,0.1055144,0.1078847,-118.6472
98.36,0.1054878,0.1078614,-118.6847
98.38,0.105328,0.107665,-118.7034
98.4,0.1050351,0.1073054,-118.7032
98.42,0.1046223,0.1068061,-118.6843
98.43999,0.104063,0.106137,-118.6469
98.46,0.1033839,0.1053147,-118.5913
98.48,0.1025717,0.104316,-118.5181
98.5,0.1016395,0.1031809,-118.4277
98.52,0.1006009,0.1018826,-118.3207
98.54,0.09942912,0.1004345,-118.1979
98.56,0.09811086,0.09884323,-118.06
98.57999,0.0967127,0.09709553,-117.9081
98.6,0.09518138,0.09520468,-117.7429
98.62,0.09354354,0.09316736,-117.5656
98.64,0.09178585,0.09100022,-117.3772
98.66,0.08992164,0.0886866,-117.1789
98.68,0.0879509,0.08622317,-116.9718
98.7,0.08590026,0.08366654,-116.7573
98.72,0.08372979,0.08097342,-116.5366
98.74,0.08145279,0.07814714,-116.3109
98.75999,0.07908257,0.07522099,-116.0816
98.78,0.0766591,0.072175,-115.85
98.8,0.07412909,0.06902914,-115.6174
98.82,0.0715192,0.06576677,-115.3852
98.84,0.0688294,0.06241784,-115.1546
98.86,0.06605972,0.05897238,-114.927
98.88,0.06322344,0.05544036,-114.7036
98.9,0.06033392,0.05183177,-114.4857
98.92,0.05736449,0.04812332,-114.2744
98.93999,0.0543418,0.04435828,-114.071
98.96,0.05126585,0.04050668,-113.8765
98.98,0.04813664,0.03659849,-113.692
99.02,0.04174505,0.02862233,-113.357
99.04,0.03848268,0.02454103,-113.2083
99.06,0.03520699,0.02043643,-113.0731
99.07999,0.03187804,0.01631519,-112.9523
99.1,0.02854909,0.012154,-112.8464
99.12,0.0251935,0.007956194,-112.7559
99.14,0.02181129,0.003748399,-112.6814
99.16,0.01844239,-0.000482698,-112.6231
99.18,0.01506018,-0.004703809,-112.5815
99.2,0.01166465,-0.008938235,-112.5566
99.22,0.008282431,-0.01316933,-112.5486
99.24,0.004900217,-0.01736714,-112.5575
99.25999,0.001531318,-0.02156495,-112.5833
99.28,-0.001824265,-0.02576276,-112.6257
99.3,-0.005153217,-0.02995723,-112.6845
99.32,-0.008468852,-0.03408181,-112.7596
99.34,-0.01175786,-0.03818307,-112.8502
99.36,-0.01502023,-0.04225105,-112.9561
99.38,-0.01821602,-0.04624913,-113.0767
99.4,-0.0213985,-0.05021058,-113.2111
99.42,-0.02452772,-0.05411544,-113.3588
99.43999,-0.02761698,-0.05794706,-113.5189
99.46,-0.03065298,-0.06173208,-113.6906
99.48,-0.0336091,-0.06541057,-113.8729
99.5,-0.03652526,-0.06904578,-114.0647
99.52,-0.03937484,-0.07258113,-114.2651
99.54,-0.04213121,-0.07599996,-114.4731
99.56,-0.04483432,-0.07935221,-114.6872
99.57999,-0.04744422,-0.08260127,-114.9065
99.6,-0.05000085,-0.08574713,-115.1298
99.62,-0.05245096,-0.08881643,-115.3558
99.64,-0.05482117,-0.09176255,-115.5834
99.66,-0.05708486,-0.09457884,-115.8112
99.68,-0.05928197,-0.09728861,-116.038
99.7,-0.06135923,-0.09987187,-116.2626
99.72,-0.06335661,-0.1023353,-116.4837
99.74,-0.06523413,-0.1046489,-116.7001
99.75999,-0.06701845,-0.106846,-116.9107
99.78,-0.06869625,-0.1089,-117.1142
99.8,-0.07025419,-0.1108208,-117.3096
99.82,-0.07170562,-0.1125885,-117.4958
99.84,-0.07305051,-0.114233,-117.6718
99.86,-0.07426225,-0.1157343,-117.8365
99.88,-0.07536747,-0.1170792,-117.9892
99.9,-0.07631288,-0.1182743,-118.129
99.92,-0.0771651,-0.1193229,-118.2551
99.93999,-0.07789747,-0.1202284,-118.3668
99.96,-0.07850999,-0.1209808,-118.4636
99.98,-0.07898936,-0.1215633,-118.5449
100.02,-0.07958857,-0.1222657,-118.6596
100.04,-0.0796951,-0.1223822,-118.6924
100.06,-0.07965516,-0.122349,-118.7086
100.08,-0.07949536,-0.1221492,-118.7082
100.1,-0.07922905,-0.1218063,-118.6912
100.12,-0.07881626,-0.1212837,-118.6578
100.14,-0.07829694,-0.1206046,-118.6081
100.16,-0.07765778,-0.1197823,-118.5427
100.18,-0.07688546,-0.1188103,-118.4618
100.2,-0.07600662,-0.1176751,-118.3659
100.22,-0.07500794,-0.1163968,-118.2558
100.24,-0.07386278,-0.1149787,-118.132
100.26,-0.07261109,-0.1134207,-117.9953
100.28,-0.0712662,-0.1117229,-117.8465
100.3,-0.06980146,-0.1098887,-117.6866
100.32,-0.0682435,-0.1078947,-117.5163
100.34,-0.0665524,-0.1057675,-117.3369
100.36,-0.06476808,-0.1035304,-117.1492
100.38,-0.06286392,-0.1011602,-116.9545
100.4,-0.06086655,-0.09865681,-116.7538
100.42,-0.05878928,-0.09605357,-116.5483
100.44,-0.05659218,-0.09331717,-116.3391
100.46,-0.05431517,-0.09047425,-116.1276
100.48,-0.05197159,-0.08751813,-115.9148
100.5,-0.04950817,-0.08445217,-115.702
100.52,-0.04703143,-0.08128966,-115.4904
100.54,-0.04444816,-0.07804061,-115.2812
100.56,-0.041785,-0.07468836,-115.0754
100.58,-0.03905526,-0.07124955,-114.8744
100.6,-0.03627226,-0.06772752,-114.6791
100.62,-0.03342267,-0.06413558,-114.4908
100.64,-0.03050651,-0.06047373,-114.3104
100.66,-0.02752377,-0.05674531,-114.1389
100.68,-0.0245144,-0.05294032,-113.9773
100.7,-0.02145176,-0.04906541,-113.8265
100.72,-0.0183625,-0.04516722,-113.6873
100.74,-0.01520665,-0.04122907,-113.5604
100.76,-0.01206412,-0.03726428,-113.4466
100.78,-0.008881642,-0.03323292,-113.3463
100.8,-0.005672534,-0.02918825,-113.2602
